station_id,Ammonium,Coli-like-bacteria,Colony-count-at-22-C,Color-Pt/Co-scale,Electrical-conductivity,Escherichia-coli,Iron,Manganese,Odour-dilution-level,Taste-dilution-degree,Turbidity-NTU,pH ,compliance
336,0.497,0.0,410.0,9.0,684.0,0.0,180.0,17.0,2.0,2.0,2.0,8.08,1
338,0.05,0.0,88.0,0.0,555.0,0.0,20.0,10.0,1.0,1.0,1.0,7.3,0
339,0.177,0.0,62.0,3.0,580.0,0.0,106.0,18.0,1.0,1.0,1.1,8.15,0
342,0.05,0.0,4.0,0.0,457.0,0.0,20.0,24.666666666666664,1.0,1.0,1.0,7.5,0
344,0.05,0.0,15.666666666666666,0.0,336.0,0.0,20.0,8.860000000000001,1.0,1.0,1.0,7.8,0
345,0.05,0.0,0.0,0.0,517.0,0.0,20.0,10.666666666666666,1.0,1.0,1.0,7.3,0
346,0.06,0.0,14.0,0.0,751.0,0.0,100.0,12.0,1.0,1.0,1.0,7.5,0
348,0.354,0.0,57.0,12.0,640.0,0.0,192.0,26.0,1.0,1.0,1.9,8.13,0
349,0.05,0.0,229.0,0.0,63.0,0.0,20.0,10.0,1.0,1.0,1.0,8.2,0
350,0.05,0.0,0.0,0.0,568.0,0.0,20.0,7.5,1.0,1.0,1.0,7.3,0
354,0.19,0.0,0.0,0.0,447.0,0.0,20.0,10.0,1.0,2.0,1.0,7.1,0
355,0.05,0.0,0.0,0.0,403.0,0.0,20.0,42.73333333333333,1.0,1.0,1.0,7.4,0
357,0.05,0.0,0.0,0.0,515.0,0.0,67.5,352.5,1.0,1.0,1.0,7.4,0
358,0.05,0.0,6.0,1.0,392.0,0.0,80.0,19.0,1.0,1.0,0.18,7.5,0
359,0.205,0.0,15.0,0.0,448.0,0.0,100.0,42.12989209476894,1.0,1.0,0.18,7.7,0
360,0.05,0.0,0.0,0.0,530.0,0.0,64.0,42.12989209476894,1.0,1.0,1.0,7.4,0
363,0.135,0.0,8.0,4.5,605.0,0.0,150.0,42.12989209476894,1.0,1.0,0.18,7.6,0
367,0.05,0.0,4.0,0.0,287.0,0.0,31.0,42.12989209476894,1.0,1.0,1.0,8.0,0
369,0.1233333333333333,0.0,8.0,0.0,170.0,0.0,301.0,29.0,1.0,1.0,3.5,7.4,1
370,0.05,0.0,0.0,0.0,652.0,0.0,22.0,44.0,1.0,1.0,1.0,7.3,0
374,0.05,0.0,0.0,0.0,292.0,0.0,104.0,22.285714285714285,1.0,1.0,1.0,8.0,0
380,0.065,0.0,0.0,0.0,576.0,0.0,20.0,13.333333333333332,1.0,1.0,1.0,7.5,0
381,0.05,0.0,0.0,0.0,580.0,0.0,20.0,42.12989209476894,1.0,1.0,1.0,7.5,0
382,0.1,0.0,9.0,0.0,424.0,0.0,131.0,10.0,1.0,1.0,2.2,8.05,0
384,0.05,0.0,9.0,0.0,796.0,0.0,52.0,10.0,1.0,1.0,1.0,7.8,0
391,0.05,0.0,22.0,0.0,214.0,0.0,21.0,10.35,1.0,1.0,1.0,8.0,0
392,0.05,4.0,0.0,0.0,315.0,0.0,20.0,10.0,1.0,1.0,1.0,7.4,1
393,0.07,0.0,0.0,0.0,566.0,0.0,20.0,14.0,1.0,1.0,1.0,7.4,0
394,0.314,0.0,54.0,5.0,1603.0,0.0,20.0,16.0,2.5,2.5,0.5,8.3,0
395,0.042,0.0,0.0,0.0,412.0,0.0,20.0,10.0,1.0,1.0,1.0,7.4,0
396,0.1,0.0,0.0,9.0,1516.0,0.0,50.0,10.0,1.5,1.5,0.5,7.4,0
399,0.1,0.0,0.0,0.0,466.0,0.0,20.0,7.999999999999999,1.0,1.0,1.0,7.7,0
409,0.05,0.0,13.0,0.0,491.0,0.0,34.0,20.57142857142857,1.0,1.0,1.0,7.4,0
416,0.05,0.0,22.0,0.0,357.0,0.0,640.0,10.0,1.0,1.0,8.3,7.5,1
417,0.0975,0.0,0.0,0.0,423.0,0.0,100.0,10.0,1.0,1.0,1.2,7.5,0
420,0.05,0.0,0.0,0.0,690.0,0.0,20.0,10.0,1.0,1.0,1.0,7.2,0
421,0.177,0.0,49.0,13.3,386.0,0.0,128.0,30.0,2.0,1.5,1.05,7.54,0
426,0.05,0.0,0.0,14.5,610.0,0.0,393.5,49.75,1.0,1.0,0.2,7.7,0
429,0.058,0.0,23.0,5.0,878.0,0.0,40.0,27.5,2.5,2.5,0.14,8.3,0
430,0.12,0.0,3.0,7.1,981.0,0.0,209.0,30.0,2.0,1.0,0.84,8.3,0
432,0.0799999999999999,0.0,63.0,10.0,454.0,0.0,20.0,11.066666666666666,1.0,1.0,1.0,7.4,0
433,0.145,0.0,56.0,0.0,507.0,0.0,20.0,28.0,1.0,1.0,1.0,7.4,0
435,0.05,0.0,2.0,3.45,473.0,0.0,20.0,12.0,1.0,1.0,0.2,7.8,0
436,0.05,0.0,0.0,0.0,494.0,0.0,42.0,45.0,1.0,1.0,1.0,7.3,0
438,0.1699999999999999,0.0,0.0,0.0,596.0,0.0,20.0,15.0,1.0,1.0,1.0,7.4,0
441,0.05,9.0,8.5,0.0,401.0,0.0,808.0,10.0,1.0,1.0,8.8,8.0,1
442,0.05,0.0,218.0,0.0,722.0,0.0,20.0,13.0,1.0,1.0,1.0,7.37,0
444,0.05,0.0,26.0,0.0,647.0,0.0,20.0,10.0,1.0,1.0,1.0,7.1,0
445,1.1333333333333333,0.0,61.0,0.0,466.0,0.0,20.0,10.0,1.0,1.0,1.0,7.5,0
457,0.12,70.0,4.0,0.0,599.0,0.0,513.0,25.0,1.0,1.0,4.2,7.5,1
458,0.05,0.0,1.0,4.5,425.0,0.0,25.0,42.12989209476894,1.7113583138173305,1.6716507177033493,0.3,8.0,0
459,0.055,0.0,4.0,0.0,658.0,0.0,24.0,33.0,1.0,1.0,1.0,7.1,0
461,0.05,0.0,4.0,0.0,573.0,0.0,91.0,16.666666666666664,1.0,1.0,1.0,7.2,0
462,0.06,0.0,6.0,8.0,558.0,0.0,175.0,42.12989209476894,1.6666666666666663,1.6666666666666663,1.3,7.8,0
467,0.35,0.0,46.0,5.0,607.0,0.0,290.0,42.12989209476894,1.0,1.0,3.1,7.8,1
470,0.05,2.0,31.0,3.5,579.0,0.0,3500.0,42.12989209476894,1.5,1.5,44.0,8.0,1
471,0.05,0.0,1.0,2.5,609.0,0.0,29.0,36.0,1.7113583138173305,1.6716507177033493,0.2,7.6,0
474,0.05,0.0,0.0,17.2,564.0,0.0,20.0,20.0,1.7113583138173305,1.6716507177033493,0.2,7.6,0
475,0.05,0.0,1.0,4.043463302752294,538.0,0.0,20.0,20.0,1.7113583138173305,1.6716507177033493,0.2,7.7,0
482,0.05,0.0,0.0,0.0,476.0,0.0,20.0,10.0,1.0,1.0,1.0,7.9,0
484,0.11,0.0,94.5,2.3,470.0,0.0,36.0,20.0,1.0,1.0,0.2,7.5,0
487,0.05,0.0,38.41002277904328,4.043463302752294,473.0,0.0,20.0,42.12989209476894,1.7113583138173305,1.6716507177033493,0.2,7.6,0
490,0.06,0.0,7.0,3.05,565.0,0.0,20.0,22.0,1.0,1.0,0.3,7.8,0
491,0.24,0.0,6.333333333333333,12.3,440.0,0.0,81.2,30.0,2.0,2.0,0.5,7.46,0
494,0.05,0.0,0.0,0.0,481.0,0.0,20.0,10.0,1.0,1.2000000000000002,0.9,7.7,0
495,0.05,0.0,0.0,7.0,414.0,0.0,20.0,20.666666666666664,2.0,2.0,0.2,7.6,0
496,0.05,0.0,20.0,0.0,476.0,0.0,27.0,10.0,1.0,1.0,1.0,7.5,0
497,0.05,0.0,0.0,0.0,406.0,0.0,20.0,19.0,1.0,1.0,2.0,7.5,0
498,0.05,0.0,0.0,0.0,278.0,0.0,20.0,10.0,1.0,1.0,1.0,7.5,0
499,0.05,0.0,0.0,0.0,410.0,0.0,20.0,10.0,1.0,1.0,1.1,7.6,0
502,0.05,0.0,6.0,3.0,204.0,0.0,37.0,8.920000000000002,2.0,2.0,0.2,8.0,0
503,0.05,0.0,0.0,0.0,405.0,0.0,20.0,10.0,1.0,1.0,1.1,7.5,0
505,0.05,0.0,0.0,0.0,325.0,0.0,21.0,10.0,1.0,1.0,1.0,7.7,0
506,0.046,0.0,0.0,0.0,455.0,0.0,20.0,10.0,1.0,1.0,1.0,7.3,0
507,0.075,0.0,0.0,0.0,398.0,0.0,101.0,35.0,1.0,1.0,1.0,7.4,0
508,0.1342060296474355,0.0,0.0,0.0,441.0,0.0,20.0,10.0,1.0,1.0,1.0,7.5,0
509,0.1342060296474355,0.0,4.0,0.0,466.0,0.0,20.0,10.0,1.0,1.0,1.0,7.3,0
510,0.1342060296474355,0.0,0.0,0.0,455.0,0.0,20.0,25.0,1.0,1.0,1.0,7.8,0
511,0.1342060296474355,0.0,0.0,0.0,325.0,0.0,20.0,169.0,1.0,1.0,1.0,7.4,1
513,0.1342060296474355,0.0,0.0,0.0,299.0,0.0,20.0,10.0,1.0,1.0,1.0,7.3,0
514,0.1342060296474355,0.0,33.0,0.0,301.0,0.0,20.0,10.0,1.0,1.0,1.0,7.3,0
515,0.1342060296474355,0.0,0.0,0.0,330.0,0.0,20.0,10.0,1.0,1.0,1.0,7.2,0
516,0.1342060296474355,0.0,0.0,0.0,356.0,0.0,29.0,13.0,1.0,1.0,1.0,7.5,0
519,0.1342060296474355,0.0,0.0,0.0,276.0,0.0,20.0,10.0,1.0,1.0,1.0,7.3,0
521,0.1342060296474355,0.0,0.0,0.0,352.0,0.0,20.0,10.0,1.0,1.0,1.0,7.5,0
523,0.1342060296474355,0.0,88.0,0.0,371.0,0.0,20.0,13.0,1.0,1.0,1.0,7.3,0
524,0.05,0.0,7.0,1.5,257.0,0.0,37.0,8.333333333333332,1.3333333333333333,1.3333333333333333,0.2,8.1,0
525,0.14,0.0,1.0,3.5,528.0,0.0,57.0,11.5,1.5,1.0,0.2,7.6,0
527,0.1699999999999999,0.0,0.0,0.0,500.0,0.0,20.0,31.05,1.0,1.0,1.0,7.5,0
529,0.0799999999999999,0.0,0.0,0.0,416.0,0.0,90.0,42.12989209476894,1.0,1.0,1.0,7.6,0
533,0.05,0.0,4.0,0.0,549.0,0.0,65.0,10.0,1.0,1.0,1.0,7.0,0
537,0.05,0.0,19.0,0.0,454.0,0.0,20.0,10.0,1.0,1.0,1.0,7.5,0
542,0.245,0.0,0.0,5.15,872.0,0.0,10.0,12.0,2.0,2.0,0.3,7.5,0
545,0.05,0.0,16.0,0.0,390.0,0.0,20.0,10.0,1.0,1.0,1.0,7.5,0
546,0.135,0.0,3.0,11.2,552.0,0.0,879.0,19.4,1.0,1.0,1.19,7.56,1
547,0.11,0.0,300.0,0.0,633.0,0.0,112.0,155.0,1.0,1.0,1.0,7.3,1
548,0.03,0.0,254.5,2.5,451.0,0.0,45.0,10.75,11.333333333333332,11.333333333333332,0.3,7.4,0
562,0.03,0.0,24.0,0.0,113.0,0.0,38.0,5.25,1.0,1.0,0.3,6.6,0
563,0.078,0.0,12.0,0.0,580.0,0.0,22.0,21.0,1.0,1.0,1.0,7.4,0
565,0.155,0.0,22.0,0.0,357.0,0.0,20.0,10.0,1.0,1.0,1.0,7.6,0
566,0.05,0.0,4.0,0.0,400.0,0.0,20.0,10.0,1.0,1.0,1.0,7.3,0
567,0.03,0.0,43.0,4.7,397.0,0.0,10.0,23.33333333333333,2.0,2.0,0.5,7.7,0
574,0.125,0.0,94.0,0.0,451.0,0.0,20.0,18.0,1.0,1.0,1.0,7.5,0
579,0.05,0.0,0.0,0.0,496.0,0.0,20.0,10.0,1.0,1.0,1.0,7.4,0
582,0.05,0.0,14.0,5.0,252.0,0.0,20.0,18.666666666666664,1.0,1.0,0.2,7.9,0
584,0.25,0.0,0.0,3.5,1230.0,0.0,106.0,408.35,1.6666666666666663,1.8,1.0,8.1,0
587,0.09,0.0,3.0,5.5,421.0,0.0,141.0,26.0,1.6666666666666663,1.6666666666666663,0.7,7.9,0
590,0.15,0.0,2.0,4.043463302752294,428.0,0.0,166.0,42.12989209476894,1.7113583138173305,1.6716507177033493,0.5,7.6,0
592,0.06,0.0,9.0,4.043463302752294,424.0,0.0,61.0,42.12989209476894,1.7113583138173305,1.6716507177033493,0.2,7.7,0
593,0.05,0.0,0.0,0.0,399.0,0.0,243.0,27.0,1.0,1.0,2.4,7.4,1
594,0.265,0.0,0.0,0.0,497.0,0.0,20.0,109.40000000000002,1.0,1.0,1.0,7.2,0
595,0.135,0.0,0.0,0.0,530.0,0.0,20.0,30.0,1.0,1.0,1.0,7.2,0
601,0.05,0.0,31.0,4.4,400.0,0.0,20.0,15.0,1.0,1.0,0.3,7.6,0
602,0.05,0.0,7.0,10.0,610.0,0.0,80.0,42.12989209476894,3.0,3.0,0.2,7.7,0
605,0.1666666666666666,0.0,0.0,0.0,416.0,0.0,20.0,31.0,1.0,1.0,1.0,7.4,0
608,0.038,0.0,0.0,0.0,524.0,0.0,21.0,10.0,1.0,1.0,1.0,7.3,0
609,0.1699999999999999,0.0,51.0,0.0,573.0,0.0,20.0,30.0,1.0,1.0,1.0,7.3,0
610,0.1342060296474355,0.0,0.0,0.0,413.0,0.0,20.0,10.0,1.0,1.0,1.0,7.2,0
614,0.13,0.0,300.0,3.0,505.0,0.0,110.0,6.25,1.75,1.75,0.5,8.45,0
615,0.041,0.0,0.0,6.1,571.0,0.0,41.0,4.8,9.0,9.0,0.63,7.6,0
622,0.09,0.0,84.0,7.0,942.0,0.0,97.8,52.1,8.0,5.0,0.76,7.86,0
623,0.07,0.0,10.0,0.0,328.0,0.0,20.0,10.0,1.0,1.0,1.0,7.8,0
629,0.04,0.0,7.0,0.0,488.0,0.0,20.0,10.0,1.0,1.0,1.0,7.4,0
630,0.2,0.0,143.0,14.6,1180.0,0.0,264.0,30.0,5.0,1.5,1.62,8.13,1
633,0.061,0.0,25.0,20.7,978.0,0.0,186.0,30.0,1.0,1.0,1.6,8.22,0
635,0.08,0.0,4.0,8.1,567.0,0.0,16.0,30.0,2.0,2.0,0.73,8.2,0
644,0.135,0.0,26.0,0.0,429.0,0.0,111.0,42.0,1.0,1.0,1.3,7.4,0
646,0.05,0.0,64.0,3.0,705.0,0.0,65.0,16.0,1.3333333333333333,1.3333333333333333,0.5,7.82,0
652,0.195,0.0,3.0,5.9,962.0,0.0,20.0,10.0,1.0,1.0,2.5,7.44,0
654,0.05,0.0,189.0,0.0,479.0,0.0,159.0,50.0,1.0,1.0,1.7,7.9,0
658,0.12,0.0,19.0,3.0,628.0,0.0,110.0,10.5,5.0,5.0,0.5,7.47,0
670,0.11,0.0,3.0,7.7,885.0,0.0,531.0,81.3,1.0,1.0,2.35,8.18,1
675,0.5750000000000001,0.0,3.0,3.6,577.0,0.0,126.0,523.0,1.0,1.0,0.5,7.94,0
676,0.11,0.0,9.0,4.0,691.0,0.0,71.0,30.0,1.0,1.0,2.3,8.02,0
677,0.15,0.0,4.0,6.1,645.0,0.0,113.5,13.999999999999998,1.0,1.0,2.2,7.71,0
679,0.055,0.0,0.0,6.1,820.0,0.0,60.0,11.333333333333332,1.0,1.0,0.65,8.21,0
682,0.05,0.0,3.0,3.0,630.0,0.0,0.052,10.0,1.5,1.5,0.5,7.23,0
685,0.19,0.0,55.0,17.0,676.0,0.0,2500.0,14.0,4.0,4.0,6.7,7.2,1
686,0.05,0.0,3.0,3.0,526.0,0.0,46.0,4.65,1.0,1.0,0.5,7.69,0
687,0.08,0.0,5.0,6.1,1752.0,0.0,48.8,30.0,1.0,1.0,0.5,8.19,1
689,0.05,0.0,8.0,2.65,504.0,0.0,48.0,7.0,1.5,1.5,0.5,7.55,0
693,0.05,0.0,0.0,12.9,891.0,0.0,23.0,4.0,2.0,2.0,1.43,7.66,0
698,0.245,0.0,0.0,9.1,654.0,0.0,69.4,35.05,1.0,1.0,0.5,7.15,0
702,0.08,0.0,21.33333333333333,5.9,979.0,0.0,114.26529824561403,42.12989209476894,1.0,1.0,0.5,7.8,0
703,0.13,0.0,26.0,6.0,626.0,0.0,120.0,29.0,2.0,2.0,1.0,7.3,0
704,0.05,0.0,3.0,5.0,596.0,0.0,26.0,3.0,2.0,2.0,1.0,7.3,0
705,0.08,0.0,9.0,3.0,377.0,0.0,24.0,8.9,2.0,2.0,0.5,7.82,0
706,0.0415,0.0,8.0,3.0,429.0,0.0,100.0,23.428571428571427,1.0,1.0,0.5,7.51,0
709,0.06,0.0,36.0,3.0,446.0,0.0,42.0,9.65,1.0,1.0,0.5,7.8,0
710,0.14,0.0,1.0,5.0,507.0,0.0,53.0,10.7,1.7113583138173305,1.6716507177033493,0.5,7.46,0
711,0.05,0.0,44.0,5.0,552.0,0.0,55.0,1.7,1.7113583138173305,1.6716507177033493,0.5,7.57,0
713,0.0824999999999999,0.0,19.0,3.0,189.0,0.0,220.0,10.5,1.7113583138173305,1.6716507177033493,0.5,7.71,0
715,0.05,0.0,2.0,3.0,651.0,0.0,50.0,11.7,1.7113583138173305,1.6716507177033493,0.5,7.15,1
722,0.19,0.0,300.0,9.0,683.0,0.0,90.0,26.0,1.7113583138173305,1.6716507177033493,0.5,8.03,0
723,0.09,0.0,300.0,3.0,716.0,0.0,80.0,29.0,1.0,1.6716507177033493,0.5,7.66,0
725,0.05,0.0,18.0,3.0,603.0,0.0,50.0,42.12989209476894,1.7113583138173305,1.6716507177033493,0.5,7.36,0
726,0.5,0.0,27.0,3.0,635.0,0.0,170.0,20.0,1.3333333333333333,1.6716507177033493,0.5,7.73,0
731,3.3,22.0,300.0,15.0,697.0,0.0,170.0,2.0,4.0,4.0,1.0,7.9,1
732,0.18,0.0,0.0,4.0,518.0,0.0,470.0,79.60000000000001,2.0,2.0,1.0,7.4,1
735,0.055,0.0,0.0,3.2,708.0,0.0,170.0,6.25,6.0,6.0,0.66,7.7,0
736,0.14,0.0,26.0,11.0,822.0,0.0,68.0,28.33333333333333,2.0,2.0,0.5,7.26,0
738,0.05,0.0,83.0,7.0,543.0,0.0,120.0,10.0,2.0,1.75,1.0,7.2,1
744,0.05,0.0,21.0,8.0,715.0,0.0,350.0,16.0,1.5,1.6716507177033493,0.5,6.91,1
747,0.08,0.0,300.0,13.1,966.0,0.0,57.5,30.0,2.0,2.0,1.43,8.26,0
751,0.08,0.0,68.0,19.9,877.0,0.0,20.0,16.666666666666664,1.0,1.0,2.46,7.86,0
752,0.1,0.0,87.0,10.2,1018.0,0.0,198.4,30.0,1.0,1.0,1.73,8.13,0
755,0.03,0.0,39.5,0.0,517.0,0.0,32.0,36.0,1.0,1.3333333333333333,0.3,7.1,0
757,0.03,0.0,21.0,3.9,443.0,0.0,40.0,29.5,1.5,1.5,0.3,7.5,0
760,0.08,0.0,42.0,8.0,922.0,0.0,55.0,22.0,3.0,3.0,0.77,8.08,0
767,0.04,0.0,9.5,1.0,777.0,0.0,43.0,42.12989209476894,2.5,2.5,0.3,7.2,0
769,0.05,4.0,35.0,0.0,467.0,0.0,20.0,10.0,1.0,1.5,1.0,6.9,1
772,0.1134999999999999,0.0,13.0,0.0,279.0,0.0,20.0,10.0,1.0,1.0,1.0,7.8,0
773,0.05,0.0,0.0,3.0,943.0,0.0,20.0,5.0,1.0,1.0,1.0,7.5,0
774,0.0855,0.0,6.0,0.0,316.0,0.0,20.0,10.0,1.0,1.0,1.0,7.5,0
779,0.05,0.0,0.0,0.0,328.0,0.0,20.0,18.0,1.0,1.0,1.0,7.7,0
781,0.05,0.0,300.0,8.0,407.0,0.0,136.0,8.0,2.0,1.0,1.4,8.24,1
783,0.165,0.0,111.0,0.0,562.0,0.0,20.0,10.0,1.0,1.0,1.0,7.5,0
803,0.235,0.0,10.0,5.0,500.0,0.0,20.0,30.65,1.0,1.0,1.0,7.5,0
805,0.29,0.0,3.0,7.0,597.0,0.0,1353.0,61.6,2.0,2.0,5.2,7.7,1
807,0.165,0.0,0.0,5.0,688.0,0.0,136.0,0.5,3.0,3.0,0.6,7.23,0
819,0.23,0.0,227.0,9.0,634.0,0.0,155.0,17.2,4.0,4.0,1.1,7.7,0
823,0.13,0.4775,17.0,3.0,854.0,0.0,95.0,53.7,4.0,4.0,1.1,7.8,1
824,0.074375,0.4775,10.0,2.0,589.0,0.0,20.0,10.0,1.0,1.0,1.0,7.7,1
825,0.5,0.4775,16.0,4.0,1161.0,0.0,90.0,76.0,2.0,2.0,1.0,7.9,1
826,0.68,0.4775,19.0,2.0,674.0,0.0,25.0,181.0,2.0,2.0,1.0,7.6,1
827,0.115,0.4775,142.0,7.0,465.0,0.0,144.0,32.0,2.0,2.0,1.0,8.2,1
828,0.22,0.4775,19.0,3.0,623.0,0.0,50.0,106.0,1.0,1.0,1.0,7.9,1
829,0.25,0.4775,0.0,2.0,662.0,0.0,23.0,5.0,1.0,1.0,1.0,7.8,0
830,0.2,0.4775,3.0,3.0,622.0,0.0,90.0,40.0,2.0,2.0,1.0,7.7,0
831,0.06325,0.4775,0.0,2.0,814.0,0.0,20.0,5.0,1.0,1.0,1.0,7.5,0
832,0.26,0.4775,40.0,9.0,1044.0,0.0,363.0,50.0,4.0,4.0,1.0,8.0,1
836,1.1,0.4775,300.0,5.0,856.0,0.0,195.0,1041.0,8.0,8.0,1.9,8.1,1
838,0.1033333333333333,0.0,82.0,3.0,449.0,0.0,44.0,14.7,1.0,1.0,0.5,7.37,0
839,0.05,0.0,5.0,5.0,507.0,0.0,44.0,20.0,4.0,4.0,2.3,8.0,1
840,0.05,0.0,10.666666666666666,2.0,747.0,0.0,20.0,5.0,1.0,1.0,1.0,7.9,0
841,0.05,0.0,17.0,6.0,693.0,0.0,138.0,9.0,2.0,2.0,1.0,8.2,1
845,0.05,0.0,9.0,5.0,350.0,0.0,29.0,50.0,4.0,4.0,1.0,8.1,1
850,0.05,3.0,0.0,3.0,459.0,0.0,50.0,5.0,2.0,2.0,1.0,7.8,0
866,0.118875,0.0,0.0,4.0,665.0,0.0,23.0,42.775000000000006,1.0,1.0,1.0,7.4,0
871,0.09,0.0,69.0,6.8,1003.0,0.0,131.0,2.0,4.0,4.0,1.0,8.22,0
874,0.28,0.0,10.0,5.0,930.0,0.0,430.0,67.4,2.0,2.0,1.0,7.9,1
875,0.2,0.0,120.0,7.0,526.0,0.0,75.0,9.1,2.0,2.0,1.0,7.8,1
877,0.05,0.0,8.0,2.0,530.0,0.0,10.0,2.0,2.0,2.0,1.0,7.6,0
880,0.28,0.4775,0.0,2.0,491.0,0.0,18.0,30.3,2.0,2.0,1.0,7.8,0
881,0.19,0.4775,3.0,3.0,586.0,0.0,14.0,2.0,2.0,2.0,1.0,7.5,0
882,0.05,0.4775,202.0,5.0,694.0,0.0,35.0,5.0,5.666666666666666,5.666666666666666,1.2,8.149999999999999,0
885,0.11,44.0,50.0,0.0,655.0,0.0,53.0,20.0,1.0,1.0,1.2,7.7,1
892,0.05,0.0,152.0,0.0,487.0,0.0,29.0,20.0,1.0,1.0,0.2,7.6,0
901,0.275,0.0,0.0,2.0,606.0,0.0,22.3,5.0,1.0,1.0,1.0,7.7,0
921,0.0699999999999999,0.0,21.0,6.25,669.0,0.0,130.0,3.5,1.0,1.0,0.18,8.2,0
923,0.14,0.0,92.5,2.0,495.0,0.0,20.0,5.0,2.0,2.0,1.0,8.1,0
926,0.05,0.0,180.5,2.0,503.0,0.0,28.3,2.0,2.0,2.0,1.0,8.1,0
927,0.05,0.0,13.0,2.0,385.0,0.0,20.0,5.0,2.0,2.0,1.0,8.0,0
934,0.05,0.0,0.0,0.0,369.0,0.0,86.0,0.5,1.0,1.0,1.0,7.97,0
936,0.13,0.0,9.0,8.2,743.0,0.0,24.5,19.5,2.0,2.0,0.5,7.92,0
938,0.1699999999999999,0.0,5.0,8.8,505.0,0.0,31.65,8.5,1.0,1.0,1.05,7.91,0
939,0.27,0.0,36.0,4.7,591.0,0.0,40.0,8.8,1.0,1.0,0.88,8.1,1
940,0.21,0.0,0.0,4.0,379.0,0.0,200.0,136.8,4.0,4.0,1.0,8.0,1
949,0.05,0.0,72.0,0.0,429.5,0.0,43.0,5.0,1.0,1.0,1.0,7.2,0
962,0.29,0.0,21.0,10.6,748.0,0.0,43.3,2.0,1.0,1.0,0.775,7.86,1
965,0.08,0.0,0.0,6.0,468.0,0.0,27.0,8.75,1.0,1.0,0.5,7.82,0
970,0.17,0.0,81.5,5.0,710.0,0.0,20.0,42.0,2.5,2.5,0.5,8.0,0
971,0.08,0.0,0.0,6.8,601.0,0.0,45.7,30.0,1.0,1.0,0.97,7.85,0
979,0.1333333333333333,0.0,4.0,2.0,503.0,0.0,61.0,25.75,1.0,1.0,1.0,7.5,0
981,0.05,0.0,0.0,3.0,626.0,0.0,97.0,8.96,2.0,2.0,1.0,7.4,0
987,0.16,0.0,6.0,3.0,489.0,0.0,59.0,58.0,2.0,2.0,1.0,7.5,0
989,0.1342060296474355,0.4775,15.0,4.0,693.0,0.0,29.0,29.0,2.0,2.0,1.0,7.8,0
990,0.1342060296474355,0.4775,8.0,2.0,498.0,0.0,125.0,5.0,2.0,2.0,1.0,7.9,0
991,0.05,0.4775,6.0,3.0,424.0,0.0,73.0,5.0,8.0,8.0,1.0,7.4,0
992,0.2066666666666666,0.0,0.0,0.0,515.0,0.0,82.0,7.5,1.0,1.0,1.0,7.6,0
994,0.08,0.0,3.0,7.0,717.0,0.0,10.0,3.2,2.0,2.0,1.0,7.5,0
1000,0.08,0.0,17.333333333333332,7.4,557.0,0.0,327.5,36.0,1.0,1.0,0.73,7.39,0
1003,0.05,0.0,0.0,0.0,463.0,0.0,71.0,21.71428571428571,1.0,1.0,1.0,7.82,0
1008,0.052125,0.0,14.0,2.0,565.0,0.0,76.0,15.0,2.0,2.0,1.0,8.0,1
1009,0.15,0.0,5.0,4.1,650.0,0.0,280.0,80.0,2.0,2.0,3.2,8.0,1
1017,0.135,0.0,44.0,8.0,761.0,0.0,395.0,10.25,2.0,2.0,3.7,7.5,1
1027,0.14,0.4775,1.5,8.2,1197.0,0.0,46.0,13.0,2.0,2.0,1.0,8.0,0
1028,0.35,0.4775,19.0,2.1,287.0,0.0,25.0,11.0,2.0,2.0,1.0,8.0,0
1031,0.23,0.4775,18.0,11.3,149.0,0.0,131.0,17.0,2.0,2.0,2.2,8.2,0
1044,0.05,0.0,173.0,2.0,807.0,0.0,37.0,28.0,2.0,2.0,2.4,8.0,1
1051,0.074,0.0,4.0,0.0,398.0,0.0,50.0,20.33333333333333,1.0,1.0,1.0,7.5,0
1052,0.05,0.0,10.0,3.0,607.0,0.0,46.0,5.0,1.0,1.0,1.0,7.9,0
1065,0.1833333333333333,0.0,7.0,3.0,540.0,0.0,21.5,7.5,1.0,1.0,0.5,7.54,0
1067,0.1966666666666666,0.0,4.0,0.0,588.0,0.0,572.0,30.0,1.0,1.0,18.0,7.45,0
1073,0.062,0.0,0.0,5.1,475.0,0.0,35.0,20.666666666666664,1.0,1.0,2.5,7.63,0
1074,0.05,0.0,0.0,0.0,379.0,0.0,56.0,0.5,1.0,1.0,0.65,7.96,0
1077,0.05,0.0,0.0,1.5,413.0,0.0,52.0,0.5,1.0,1.0,0.75,7.8,0
1081,0.27,0.0,66.0,6.0,596.0,0.0,1280.0,21.3,4.0,1.6716507177033493,11.0,7.6,1
1082,0.05,0.0,300.0,5.0,547.0,0.0,48.0,5.8,2.0,2.0,1.0,7.8,1
1083,0.035,0.0,6.0,4.0,596.0,0.0,20.0,5.0,1.0,1.0,1.0,7.7,0
1091,0.08,0.4775,490.0,2.0,610.0,0.0,17.0,11.0,16.0,16.0,2.0,8.1,0
1092,0.0839999999999999,0.4775,168.0,5.0,551.0,0.0,59.9,36.55,4.0,4.0,1.0,8.1,0
1096,0.16,0.4775,0.0,2.0,594.0,0.0,3.7,8.8,4.0,4.0,1.0,8.0,0
