,station_id,Aluminium_2019,Aluminium_2020,Ammonium_2019,Ammonium_2020,Boron_2019,Boron_2020,Chloride_2019,Chloride_2020,Coli-like-bacteria-Colilert_2019,Coli-like-bacteria-Colilert_2020,Coli-like-bacteria_2019,Coli-like-bacteria_2020,Colony-count-at-22-C_2019,Colony-count-at-22-C_2020,Color-Pt-Co-unit_2019,Color-Pt-Co-unit_2020,Color-Pt/Co-scale_2019,Color-Pt/Co-scale_2020,Electrical-conductivity_2019,Electrical-conductivity_2020,Enterococci_2019,Enterococci_2020,Escherichia-coli-Colilert_2019,Escherichia-coli-Colilert_2020,Escherichia-coli_2019,Escherichia-coli_2020,Fluoride_2019,Fluoride_2020,Iron_2019,Iron_2020,Manganese_2019,Manganese_2020,Nitrate_2019,Nitrate_2020,Nitrite_2019,Nitrite_2020,Odour-dilution-level_2019,Odour-dilution-level_2020,Oxidability_2019,Oxidability_2020,Smell-ball-units_2019,Smell-ball-units_2020,Sodium_2019,Sodium_2020,Sulphate_2019,Sulphate_2020,Taste-ball-units_2019,Taste-ball-units_2020,Taste-dilution-degree_2019,Taste-dilution-degree_2020,Turbidity-NTU_2019,Turbidity-NTU_2020,pH _2019,pH _2020,compliance_2019,compliance_2020,compliance_2021
113,471,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.9,2.5,2.1,632.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,64.0,29.0,10.0,36.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.5,0.2,7.5,7.6,0,0,0
114,807,10.0,5.0,0.07,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,5.0,768.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,47.0,136.0,2.6,0.5,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.36,7.23,0,0,0
115,1912,10.0,5.0,0.49,0.28,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,300.0,138.0,5.0,5.0,6.0,5.0,1039.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,160.0,120.0,40.0,12.0,1.0,1.0,0.004,0.01,2.0,4.0,0.72,1.5,0.0,0.0,75.9,36.2,3.0,10.0,0.0,0.0,2.0,4.0,1.6,1.0,7.5,7.6,0,0,0
116,711,10.0,1.0,0.05,0.05,0.1785,0.0259,21.5,14.0,0.0,0.0,0.0,0.0,6.0,44.0,5.0,5.0,5.0,5.0,565.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.56,120.0,55.0,10.0,1.7,1.0,0.2,0.004,0.003,1.0,1.0,1.2,1.5,1.0,1.0,31.7,8.7,9.4,29.0,1.0,1.0,1.0,1.0,0.5,0.5,7.46,7.57,0,0,0
117,391,10.0,5.0,0.05,0.05,0.3,0.2525,3.6,31.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.0,0.0,0.0,219.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.2,144.0,21.0,10.0,11.0,1.0,1.0,0.002,0.01,1.0,1.0,1.3,1.5,0.0,0.0,24.0,36.2,12.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.8,8.0,0,0,0
118,497,10.0,5.0,0.05,0.05,0.1,0.2525,4.1,31.0,0.0,0.0,0.0,0.0,146.0,0.0,5.0,5.0,0.0,0.0,403.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.69,24.0,20.0,10.0,19.0,3.4,1.0,0.002,0.01,1.0,1.0,0.9,1.5,0.0,0.0,3.7,36.2,12.0,10.0,0.0,0.0,1.0,1.0,1.0,2.0,7.6,7.5,0,0,0
119,744,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,25.5,0.0,0.0,0.0,0.0,18.0,21.0,5.0,5.0,9.0,8.0,645.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,610.0,350.0,10.0,16.0,1.0,1.0,0.004,0.01,4.0,1.0,1.2,5.76,0.0,1.0,31.7,36.2,9.4,10.0,0.0,1.0,4.0,1.0,1.0,0.5,7.0,6.91,1,1,0
120,336,10.0,5.0,0.17,0.497,0.1785,0.2525,21.5,31.0,0.0,27.0,0.0,0.0,25.0,410.0,5.0,5.0,6.0,9.0,732.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,36.0,180.0,2.0,17.0,1.0,1.0,0.004,0.01,2.0,2.0,2.3,1.5,0.0,0.0,44.8,36.2,4.0,10.0,0.0,0.0,1.0,2.0,1.0,2.0,7.7,8.08,0,1,1
121,1368,10.0,10.0,0.08,0.05,0.006,0.1,21.5,2.9,0.0,0.0,14.0,0.0,820.0,4.0,5.0,5.0,7.1,0.0,561.0,510.0,65.0,0.0,0.0,0.0,10.0,0.0,0.62,0.1,41.0,20.0,10.0,10.0,1.0,6.2,0.004,0.002,1.0,1.0,1.2,0.9,0.0,0.0,31.7,3.4,16.4,23.0,0.0,0.0,1.0,1.0,0.5,1.0,7.43,7.3,1,0,0
122,214,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,5.0,0.0,0.0,545.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,20.0,11.0,14.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,2.7,0.0,0.0,31.7,4.1,9.4,7.0,0.0,0.0,1.0,1.0,1.0,1.0,7.3,7.3,0,0,1
123,1659,10.0,5.0,0.64,0.2,0.1785,0.2525,21.5,31.0,64.4,0.0,0.0,0.0,168.0,6.0,5.0,5.0,7.0,11.0,699.0,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.69,290.0,250.0,100.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.5,2.1,7.4,8.3,1,1,0
124,1612,10.0,5.0,0.12,0.12,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,5.0,0.0,0.0,338.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,666.0,20.0,314.0,262.0,1.0,1.0,0.004,0.01,1.0,4.0,0.9,1.2,0.0,0.0,3.2,3.8,1.9,4.3,0.0,0.0,1.0,1.0,10.0,1.0,7.2,7.5,1,1,0
125,417,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,449.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,145.0,100.0,13.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,2.3,1.2,7.8,7.5,0,0,0
126,507,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,393.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,101.0,17.0,35.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.4,7.4,0,0,1
127,1190,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,10.0,19.0,5.0,5.0,3.0,2.8,653.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,62.0,47.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,2.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,2.0,1.0,1.0,7.6,7.9,0,0,0
128,757,10.0,5.0,0.03,0.03,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,2.5,2.1,449.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,73.0,40.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.3,0.3,7.5,7.5,0,0,0
129,1193,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,15.0,23.0,5.0,5.0,6.0,5.0,631.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,125.0,40.0,10.0,11.0,1.0,1.0,0.004,0.01,2.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,2.0,1.0,1.5,1.0,7.4,7.6,0,0,0
130,1933,10.0,5.0,0.05,0.033,0.1785,0.2525,21.5,15.0,0.0,0.0,0.0,0.0,5.0,16.0,5.0,5.0,2.5,2.1,525.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.32,1243.0,59.0,30.0,24.0,1.0,1.7,0.004,0.007,1.0,1.0,1.2,1.0,0.0,0.0,31.7,36.2,9.4,33.0,0.0,0.0,1.0,1.0,1.0,1.0,7.6,7.7,1,0,0
131,706,10.0,5.0,0.05,0.05,0.993,0.993,21.5,31.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,5.0,3.0,3.0,326.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.93,100.0,100.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,1.0,1.0,31.7,36.2,9.4,10.0,1.0,1.0,1.0,1.0,0.5,0.5,7.38,7.51,0,0,0
132,316,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,620.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,38.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.8,7.6,0,0,0
133,374,10.0,5.0,0.05,0.05,0.2,0.2525,8.3,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,242.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.69,26.0,104.0,10.0,11.0,1.0,1.0,0.002,0.01,1.0,1.0,1.2,1.5,0.0,0.0,15.0,36.2,4.1,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.7,8.0,0,0,0
134,1003,10.0,5.0,0.08,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,5.5,2.1,636.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,41.0,71.0,10.0,11.0,1.0,0.7,0.004,0.004,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.5,1.0,7.33,7.82,0,0,0
135,1364,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0,5.0,0.0,0.0,617.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.3,7.3,0,0,0
136,409,10.0,5.0,0.05,0.05,0.1,0.2525,14.0,31.0,0.0,0.0,0.0,0.0,138.0,13.0,5.0,5.0,0.0,0.0,617.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.69,56.0,34.0,10.0,11.0,1.0,1.0,0.002,0.01,1.0,1.0,1.4,1.5,0.0,0.0,5.8,36.2,20.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.6,7.4,0,0,0
137,839,10.0,5.0,0.05,0.05,0.1785,0.161,21.5,81.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,5.0,450.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.67,20.0,44.0,3.8,20.0,1.0,0.48,0.004,0.01,1.0,4.0,0.64,0.88,0.0,0.0,45.2,43.7,17.0,17.0,0.0,0.0,1.0,4.0,1.0,2.3,7.8,8.0,0,1,0
138,677,10.0,5.0,0.05,0.05,0.1785,0.9,21.5,31.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,7.9,6.1,646.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,41.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,75.4,5.3,10.0,0.0,0.0,1.0,1.0,2.33,2.2,7.67,7.71,0,0,0
139,1160,10.0,5.0,0.25,0.25,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,12.9,12.4,376.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,41.0,183.0,10.0,11.0,1.0,1.0,0.004,0.01,2.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,2.0,1.0,0.5,0.5,7.75,7.85,0,0,0
140,962,5.0,5.0,0.05,0.29,0.317,0.77,74.0,66.0,0.0,0.0,0.0,0.0,42.0,21.0,5.0,5.0,2.5,2.1,669.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.23,39.0,43.3,3.4,2.0,1.9,3.0,0.01,0.01,1.0,1.0,1.5,1.8,0.0,0.0,45.8,39.5,33.0,37.0,3.0,1.0,1.0,1.0,1.0,1.0,7.92,7.86,0,1,0
141,938,8.2,5.0,0.05,0.05,0.008,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,7.6,8.8,597.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,41.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,5.9,36.2,10.0,10.0,0.0,0.0,1.0,1.0,0.54,1.05,7.62,7.91,0,0,0
142,601,10.0,5.0,0.45,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,31.0,1.5,2.6,2.5,2.1,403.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,129.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.2,0.3,7.7,7.6,0,0,0
143,314,10.0,5.0,0.07,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,595.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,62.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.3,7.3,0,0,0
144,1695,10.0,5.0,0.18,0.14,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,451.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,151.0,81.0,10.0,28.0,1.0,1.0,0.004,0.01,8.0,2.0,1.2,2.6,0.0,0.0,98.0,112.0,8.5,5.5,0.0,0.0,1.0,1.0,1.0,1.0,7.5,7.5,0,0,0
145,1483,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,2.0,0.0,2.9,2.3,2.5,2.1,353.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,30.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.2,0.5,8.0,8.1,0,0,0
146,1377,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,78.0,137.0,5.0,5.0,3.0,2.0,632.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,150.0,23.0,22.0,5.0,1.0,1.0,0.004,0.01,2.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,2.0,1.0,1.0,1.0,7.7,7.9,0,0,0
147,1009,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,300.0,5.0,5.0,5.0,3.0,4.1,612.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,80.0,280.0,170.2,80.0,1.0,1.0,0.004,0.01,1.0,2.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,2.0,1.0,3.2,8.1,8.0,1,1,0
148,630,9.1,20.0,0.16,0.2,0.25,0.28,280.0,286.0,0.0,0.0,0.0,0.0,103.0,143.0,5.0,5.0,6.0,14.6,1029.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.63,88.0,264.0,14.4,30.0,1.0,1.0,0.01,0.004,4.0,5.0,2.5,2.9,0.0,1.0,200.1,210.0,3.0,22.0,0.0,1.0,4.0,1.0,1.0,1.62,7.8,8.13,1,1,1
149,332,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,622.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.3,0,0,0
150,484,10.0,5.0,0.05,0.11,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,6.0,2.8,5.0,2.5,2.3,473.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,39.0,36.0,20.0,20.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.2,0.2,7.7,7.5,0,0,0
151,654,10.0,10.0,0.05,0.05,0.2,0.1,1.6,1.8,0.0,0.0,0.0,0.0,164.0,189.0,5.0,5.0,0.0,0.0,465.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,152.0,159.0,26.0,50.0,1.0,1.0,0.003,0.002,1.0,1.0,1.3,1.3,0.0,0.0,114.0,77.0,13.0,12.0,0.0,0.0,1.0,1.0,2.1,1.7,7.7,7.9,0,0,0
152,1475,10.0,5.0,0.05,0.18,0.1785,0.2525,21.5,2.5,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.0,499.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.1,138.0,866.0,89.0,430.0,1.0,8.2,0.004,0.002,4.0,1.0,1.2,2.1,0.0,0.0,132.0,20.0,4.5,9.6,0.0,0.0,1.0,1.0,1.0,14.0,7.4,7.3,1,1,1
153,226,10.0,5.0,0.09,0.1,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,0.0,397.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,41.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.1,1.8,0.0,0.0,6.5,6.2,3.1,3.8,0.0,0.0,1.0,1.0,1.0,1.0,7.3,7.3,0,0,0
154,1183,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,13.4,0.0,0.0,0.0,200.0,5.0,5.0,4.0,3.1,759.0,739.0,0.0,0.0,0.0,2.0,0.0,0.0,0.62,0.69,365.0,95.0,10.0,11.0,1.0,1.0,0.004,0.01,4.0,4.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,4.0,4.0,1.0,1.0,7.6,7.9,1,1,0
155,1690,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,156.0,5.0,5.0,0.0,0.0,367.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,22.0,87.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,101.0,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.7,7.9,0,0,0
156,393,10.0,5.0,0.13,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,560.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,43.0,20.0,27.0,14.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.4,7.4,0,0,0
157,490,10.0,5.0,0.05,0.06,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,7.0,2.2,1.7,2.5,2.1,567.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,24.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.6,0.3,7.7,7.8,0,0,0
158,687,10.0,5.0,0.05,0.08,0.1785,0.2525,461.0,468.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.8,6.1,1726.0,1752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.72,41.0,48.8,30.0,30.0,1.0,1.0,0.004,0.017,3.0,1.0,1.2,2.37,0.0,0.0,226.8,208.9,9.4,10.0,0.0,0.0,3.0,1.0,0.5,0.5,7.85,8.19,1,1,0
159,496,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,0.0,0.0,310.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,101.0,27.0,10.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.1,7.5,0,0,0
160,276,5.9,1.4,0.13,0.1,0.394,0.401,62.9,80.7,0.0,0.0,0.0,0.0,45.0,35.0,2.0,4.0,2.0,2.1,886.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.14,160.0,150.0,50.0,38.0,21.5,18.7,0.003,0.006,2.0,1.0,1.8,1.0,0.0,0.0,45.3,70.0,54.0,42.8,0.0,0.0,1.0,2.0,0.43,0.77,8.0,8.0,0,0,1
161,547,10.0,5.0,0.05,0.11,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,300.0,5.0,5.0,0.0,0.0,472.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,85.0,112.0,10.0,155.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.1,7.3,0,1,0
162,357,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,449.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,41.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,7.4,0,0,0
163,1105,10.0,5.0,0.05,0.22,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,2.0,2.0,517.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.69,15.0,23.0,10.0,550.0,1.0,1.0,0.004,0.01,4.0,4.0,1.2,1.2,0.0,0.0,31.7,68.1,9.4,10.0,0.0,0.0,4.0,1.0,1.0,1.3,7.8,8.1,0,1,0
164,829,10.0,5.0,0.18,0.25,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,13.0,2.0,633.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,990.0,23.0,15.0,5.0,1.0,1.0,0.004,0.01,8.0,1.0,0.8,1.5,0.0,0.0,73.6,36.2,24.0,10.0,0.0,0.0,1.0,1.0,3.0,1.0,7.7,7.8,1,0,0
165,1065,10.0,5.0,0.05,0.05,0.803,0.699,21.5,31.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,5.0,3.0,3.0,543.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.44,41.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,1.0,1.0,31.7,36.2,9.4,10.0,1.0,1.0,1.0,1.0,0.5,0.5,7.52,7.54,0,0,0
166,610,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,316.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,20.0,10.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,7.2,0,0,0
167,350,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,566.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.3,7.3,0,0,0
168,949,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,41.0,0.0,0.0,0.0,0.0,16.0,72.0,5.0,5.0,2.0,2.1,675.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,21.0,43.0,2.0,5.0,0.98,1.0,0.01,0.01,1.0,1.0,0.6,0.8,0.0,0.0,160.9,146.4,6.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,6.9,7.2,0,0,1
169,310,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,45.0,27.0,5.0,5.0,0.0,0.0,197.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9,20.0,20.0,10.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,7.7,1,1,0
170,1664,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.1,475.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,100.0,523.0,10.0,14.0,1.0,1.0,0.004,0.01,1.0,1.0,1.5,1.0,0.0,0.0,115.0,126.0,4.8,5.3,0.0,0.0,1.0,1.0,1.0,1.0,7.6,7.7,0,1,0
